,statsbomb_xg,goal,time,player,team,shot_distance,inside_18,shot_angle,bodypart,technique,first_touch,assist,state_of_play
658,0.12736988,True,7,Daniel Chima Chukwu,Jamshedpur,11.661903789690594,True,95.91,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
659,0.040883068,False,14,Boris Singh Thangjam,Jamshedpur,24.97718959370729,False,112.36,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
660,0.02042799,False,18,Boris Singh Thangjam,Jamshedpur,27.29981684920249,False,129.05,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
661,0.018765768000000002,False,20,Álvaro Vázquez García,Kerala Blasters,22.38258251408894,True,52.26,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
662,0.049406152,False,20,Jeakson Singh Thaunaojam,Kerala Blasters,11.005907504608606,True,28.19,Head,Ground,False,Unassisted,Set Piece - Free Kick
663,0.007814199,False,21,Adrián Nicolás Luna Retamar,Kerala Blasters,33.952466773417214,False,51.58,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
664,0.0066418326000000005,False,23,Ritwik Kumar Das,Jamshedpur,26.484901359076265,False,22.89,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
665,0.014544660000000001,False,26,Prasanth Karuthadathkuni,Kerala Blasters,18.47187050625897,True,152.6,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
666,0.013455192000000001,False,32,Álvaro Vázquez García,Kerala Blasters,25.96150997149434,False,37.49,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
667,0.003011689,False,33,Laldinliana Renthlei,Jamshedpur,66.02491953800474,False,110.11,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
668,0.053017866000000004,False,37,Ishan Pandita,Jamshedpur,10.594810050208542,True,72.42,Head,Ground,False,Unassisted,Set Piece - Free Kick
669,0.053853765000000005,False,37,Álvaro Vázquez García,Kerala Blasters,20.557237168452385,False,109.32,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
670,0.09976376,True,5,Makan Winkle Chote,Goa,14.176036117335475,True,106.39,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
671,0.027817884,False,10,Eduardo Bedia Peláez,Goa,27.789386463180506,False,98.28,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
672,0.026345095000000002,False,18,Brandon Fernandes,Goa,26.21030331758868,False,55.89,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
673,0.33795613,True,19,Jorge Ortiz Mendoza,Goa,5.323532661682469,True,61.99,Left Foot,Volley,False,Unassisted,Set Piece - Free Kick
674,0.023081489,False,22,Jorge Ortiz Mendoza,Goa,26.794402400501493,False,62.19,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
675,0.089529246,False,25,Aibanbha Kupar Dohling,Goa,8.300602387778854,True,158.07,Head,Ground,False,Unassisted,Set Piece - Free Kick
676,0.030320162,False,34,Alberto Noguera Ripoll,Goa,27.100184501216955,False,89.79,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
677,0.3256907,True,40,Jorge Ortiz Mendoza,Goa,10.560303025955271,True,37.3,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
678,0.026528677,False,44,Makan Winkle Chote,Goa,21.674870241826135,True,131.63,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
679,0.010372698000000001,False,2,Łukasz Gikiewicz,Chennaiyin,39.70113348507823,False,90.43,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
680,0.1229392,False,4,Jorge Ortiz Mendoza,Chennaiyin,16.62077013859466,True,133.78,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
681,0.19979173,True,7,Jorge Ortiz Mendoza,Goa,16.74305826305338,True,85.89,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
682,0.21152885000000002,False,13,Brandon Fernandes,Goa,14.081193131265541,True,78.53,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
683,0.059566233,False,17,Brandon Fernandes,Goa,19.68247951859724,False,95.25,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
684,0.029102942000000003,False,19,Mirlan Murzaev,Chennaiyin,31.174669204339597,False,64.34,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
685,0.056513596000000006,False,21,Rahim Ali,Chennaiyin,22.804385543136213,True,48.2,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
686,0.057526752,False,28,Brandon Fernandes,Goa,26.500000000000004,False,68.76,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
687,0.030758920000000002,False,29,Muhammed Nemil Valiyattil,Goa,18.84887264533346,True,70.8,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
688,0.32684577,False,30,Nerijus Valskis,Chennaiyin,4.9335585534176065,True,72.3,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
689,0.005299072,False,35,Edwin Sydney Vanspaul,Chennaiyin,35.756118357562244,False,73.59,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
690,0.06136321,False,39,Saviour Gama,Goa,17.10584695360039,True,49.98,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
691,0.07733714600000001,False,41,Alberto Noguera Ripoll,Goa,17.21917535772257,True,78.95,Left Foot,Ground,True,Unassisted,Set Piece - Free Kick
692,0.061909642,False,43,Devendra Dhaku Murgaokar,Goa,16.96231116328197,True,127.82,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
693,0.027949955000000002,False,46,Slavko Damjanović,Chennaiyin,29.158360722098212,False,63.52,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
694,0.027443837000000002,False,48,Mirlan Murzaev,Chennaiyin,15.302614155757837,True,114.72,Head,Ground,False,Unassisted,Set Piece - Free Kick
695,0.029840246,False,4,David Joel Williams,ATK Mohun Bagan,31.61012496020855,False,91.45,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
696,0.005822173,False,12,Aniket Anil Jadhav,Hyderabad,46.94379618224329,False,40.68,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
697,0.21784416,False,17,Hugo Adnan Boumous,ATK Mohun Bagan,12.560254774486067,True,52.77,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
698,0.14798476,False,18,Hugo Adnan Boumous,ATK Mohun Bagan,17.051979357247646,True,76.78,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
699,0.044485208000000005,False,23,Bartholomew Owogbalor Ogbeche,Hyderabad,20.974508337503405,True,51.0,Left Foot,Volley,False,Unassisted,Set Piece - Free Kick
700,0.019880142,False,23,Lenny Rodrigues,ATK Mohun Bagan,28.915220905260256,False,118.96,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
701,0.0077984547000000005,False,27,Liston Colaco,ATK Mohun Bagan,35.583282591689034,False,46.71,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
702,0.025619645,False,28,Nikhil Poojary,Hyderabad,22.16325788326256,True,127.85,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
703,0.034998495000000004,False,30,Lenny Rodrigues,ATK Mohun Bagan,23.038446128157172,True,130.95,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
704,0.06914059,False,33,Aniket Anil Jadhav,Hyderabad,13.291350570954023,True,65.56,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
705,0.022736413,False,33,Akash Mishra,Hyderabad,29.54183474329243,False,75.49,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
706,0.027806804,False,39,Joni Ensio Kauko,ATK Mohun Bagan,28.426923857498196,False,104.67,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
707,0.040821925,False,41,Liston Colaco,ATK Mohun Bagan,29.062174729362564,False,93.75,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
708,0.005843893,False,1,Manvir Singh,ATK Mohun Bagan,27.951744131628,False,152.98,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
709,0.054646764,False,1,Rohit Danu,Hyderabad,9.929753269845127,True,161.2,Head,Ground,False,Unassisted,Set Piece - Free Kick
710,0.052948527,False,6,Rohit Danu,Hyderabad,13.91761473816544,True,109.74,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
711,0.015469499000000001,False,9,David Joel Williams,ATK Mohun Bagan,17.98249148477485,True,152.15,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
712,0.06327936,True,10,Liston Colaco,ATK Mohun Bagan,17.37728402253931,True,29.66,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
713,0.02646255,False,12,Juan Antonio González Fernández,Hyderabad,11.381124724736132,True,126.06,Head,Ground,False,Unassisted,Set Piece - Free Kick
714,0.23915438,False,12,Rohit Danu,Hyderabad,6.4280634719952845,True,84.64,Head,Ground,False,Unassisted,Set Piece - Free Kick
715,0.6677780999999999,True,13,Manvir Singh,ATK Mohun Bagan,9.483142938920622,True,104.04,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
716,0.025175711,False,21,João Victor de Albuquerque Bruno,Hyderabad,30.662028634778874,False,105.12,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
717,0.22162727000000002,True,21,Joel Joseph Chianese,Hyderabad,12.200409829181972,True,89.53,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
718,0.09646886,False,24,Bartholomew Owogbalor Ogbeche,Hyderabad,10.375451797391767,True,79.45,Head,Ground,False,Unassisted,Set Piece - Free Kick
719,0.06639422,False,31,Rohit Danu,Hyderabad,14.920120642943875,True,142.9,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
720,0.023686917000000002,False,32,Sahil Tavora,Hyderabad,18.946503635235704,False,72.81,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
721,0.064545825,False,33,Javier Siverio Toro,Hyderabad,7.515317691222373,True,154.8,Head,Ground,False,Unassisted,Set Piece - Free Kick
722,0.0071428632,False,36,Liston Colaco,ATK Mohun Bagan,37.077890986408605,False,64.26,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
723,0.7268103,False,40,Liston Colaco,ATK Mohun Bagan,9.436630754670867,True,130.27,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
724,0.04083997,False,42,Manvir Singh,ATK Mohun Bagan,24.00749882849107,False,91.43,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
725,0.13465957,False,46,Liston Colaco,ATK Mohun Bagan,20.515360099203722,True,29.81,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
726,0.08875609999999999,False,48,Liston Colaco,ATK Mohun Bagan,17.186331778480252,True,43.82,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
727,0.032977886000000005,False,13,Marcelo Ribeiro dos Santos,East Bengal,21.226869764522515,False,102.79,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
728,0.058053203000000005,False,21,Hira Mondal,East Bengal,21.535552001283833,False,113.83,Left Foot,Ground,True,Unassisted,Set Piece - Free Kick
729,0.8298462,True,22,Jonathas Cristian de Jesus,Odisha,6.324555320336759,True,71.57,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
730,0.03666688,False,24,Ariday Cabrera Suárez,Odisha,23.3085821104588,False,70.71,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
731,0.0057312003,False,33,Antonio Perošević,East Bengal,36.39189470197999,False,97.26,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
732,0.040590763,False,35,Antonio Perošević,East Bengal,22.079175709251466,False,99.12,Left Foot,Ground,True,Unassisted,Set Piece - Free Kick
733,0.0071668383000000006,False,38,Ariday Cabrera Suárez,Odisha,33.771289581536564,False,64.57,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
734,0.007850888,False,40,Paul Ramfangzauva,Odisha,36.407828828426446,False,94.41,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
735,0.02645262,False,45,Hira Mondal,East Bengal,25.98557292037256,False,132.04,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
736,0.024673695000000002,False,4,Darren Sidoel,East Bengal,31.91441680494882,False,94.85,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
737,0.026861284000000003,False,12,Marcelo Ribeiro dos Santos,East Bengal,16.589454481688062,True,32.44,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
738,0.086212784,False,13,Antonio Perošević,East Bengal,17.70028248362155,True,52.81,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
739,0.12254275,False,14,Marcelo Ribeiro dos Santos,East Bengal,16.513025161974408,True,106.9,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
740,0.021336265,False,15,Antonio Perošević,East Bengal,32.32150986572255,False,85.03,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
741,0.040695734000000004,True,18,Antonio Perošević,East Bengal,16.90266251216062,True,54.15,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
742,0.061752107,False,24,Marcelo Ribeiro dos Santos,East Bengal,10.824509226750193,True,136.87,Head,Ground,False,Unassisted,Set Piece - Free Kick
743,0.05389858,True,29,Francisco Javier Hernández González,Odisha,18.780841301709565,False,82.04,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
744,0.069710456,False,32,Jonathas Cristian de Jesus,Odisha,16.97586522095413,True,133.57,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
745,0.24289395,False,36,Francisco Javier Hernández González,Odisha,10.24158190906073,True,116.06,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
746,0.049188327000000004,False,40,Víctor Mongil Adeva,Odisha,9.847334664770967,True,55.34,Head,Ground,False,Unassisted,Set Piece - Free Kick
747,0.005759987,False,47,Francisco José Sota Bernard,East Bengal,41.966176857083376,False,54.11,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
748,0.045065799999999996,False,51,Lalrinliana Hnamte,East Bengal,21.39369065869655,False,65.71,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
749,0.020231582,False,51,Amarjit Singh Kiyam Singh,East Bengal,29.373627627516495,False,75.21,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
750,0.044699315,False,7,Syed Suhail Pasha,Chennaiyin,20.30615670184784,True,120.48,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
751,0.07627141,False,8,Igor Angulo Albóniga,Mumbai City,17.803651310896868,True,115.27,Left Foot,Volley,False,Unassisted,Set Piece - Free Kick
752,0.058745097,False,10,Igor Angulo Albóniga,Mumbai City,10.163660757817535,True,76.92,Head,Ground,False,Unassisted,Set Piece - Free Kick
753,0.15090871,False,12,Rahul Bheke,Mumbai City,8.002499609497024,True,88.57,Head,Ground,False,Unassisted,Set Piece - Free Kick
754,0.16129367,False,18,Igor Angulo Albóniga,Mumbai City,12.26417547167359,True,122.01,Left Foot,Ground,True,Unassisted,Set Piece - Free Kick
755,0.026033692,False,21,Lallianzuala Chhangte,Mumbai City,24.63331078032346,False,137.63,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
756,0.016847694,False,33,Ariel Borysiuk,Chennaiyin,34.10058650522011,False,103.91,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
757,0.06043136,False,43,Igor Angulo Albóniga,Mumbai City,11.690166808048549,True,100.35,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
758,0.04575882,False,45,Ariel Borysiuk,Chennaiyin,18.41331040307528,False,92.18,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
759,0.091111,False,45,Narayan Das,Chennaiyin,15.86600138661282,True,74.65,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
760,0.05506262,False,5,Lalengmawia Ralte,Mumbai City,25.012197024651798,False,77.3,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
761,0.016728412,False,9,Lallianzuala Chhangte,Mumbai City,26.93566409056959,False,118.37,Left Foot,Volley,False,Unassisted,Set Piece - Free Kick
762,0.037582755,False,11,Cássio Gabriel Vilela Ferreira,Mumbai City,26.027677575995906,False,92.64,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
763,0.053974606,False,14,Igor Angulo Albóniga,Mumbai City,10.448444860360798,True,140.83,Head,Ground,False,Unassisted,Set Piece - Free Kick
764,0.4934516,False,17,Bipin Singh Thounajam,Mumbai City,15.875137794677556,True,72.02,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
765,0.037384827,False,26,Nerijus Valskis,Chennaiyin,25.01459573928789,False,107.93,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
766,0.025466727,False,31,Ariel Borysiuk,Chennaiyin,27.765446151646838,False,108.04,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
767,0.056363170000000004,False,34,Vikram Pratap Singh,Mumbai City,21.16908122711045,True,47.87,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
768,0.042471744000000006,False,34,Igor Angulo Albóniga,Mumbai City,20.711832367031175,False,88.06,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
769,0.38437334,True,39,Vikram Pratap Singh,Mumbai City,7.874642849044009,True,40.36,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
770,0.019564264,False,41,Anirudh Thapa,Chennaiyin,34.400145348530145,False,90.17,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
771,0.019245444,False,47,Ariel Borysiuk,Chennaiyin,14.040655255364685,True,161.31,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
772,0.20018078,False,47,Łukasz Gikiewicz,Chennaiyin,5.25547333738837,True,111.19,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
773,0.4674364,True,0,Daniel Chima Chukwu,Jamshedpur,5.770615218501406,True,81.03,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
774,0.03213652,False,4,Alexandre Monteiro de Lima,Jamshedpur,26.80671557651179,False,88.72,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
775,0.055964947,False,5,Danish Farooq Bhat,Bengaluru,20.366639388961552,False,82.67,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
776,0.03284093,False,6,Danish Farooq Bhat,Bengaluru,26.782456944798774,False,85.5,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
777,0.007791945000000001,False,16,Cleiton Augusto Oliveira Silva,Bengaluru,40.352942891442254,False,61.91,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
778,0.013795826,False,23,Boris Singh Thangjam,Jamshedpur,16.527552752903254,True,21.29,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
779,0.03512834,False,32,Seminlen Doungel,Jamshedpur,18.58843726621472,True,144.86,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
780,0.3789364,False,41,Sunil Chhetri,Bengaluru,3.2280024783137886,True,73.81,Head,Ground,False,Unassisted,Set Piece - Free Kick
781,0.15567386,False,42,Parag Satish Shrivas,Bengaluru,15.530936868070768,True,118.88,Left Foot,Ground,True,Unassisted,Set Piece - Free Kick
782,0.0062181596,False,42,Bruno Edgar Silva Almeida,Bengaluru,39.40279177926356,False,71.2,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
783,0.043623034000000005,False,5,Greg Stewart,Jamshedpur,22.20923231451281,False,58.82,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
784,0.09471813,False,8,Pratik Prabhakar Chaudhari,Bengaluru,8.634813257969167,True,103.39,Head,Ground,False,Unassisted,Set Piece - Free Kick
785,0.5630204,True,9,Sunil Chhetri,Bengaluru,3.7336309405188928,True,110.38,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
786,0.042100072,True,16,Cleiton Augusto Oliveira Silva,Bengaluru,11.454693361238443,True,33.97,Head,Ground,False,Unassisted,Set Piece - Free Kick
787,0.04623294,False,26,Greg Stewart,Jamshedpur,19.719026345131752,True,49.52,Left Foot,Ground,True,Unassisted,Set Piece - Free Kick
788,0.061297305,False,27,Narender Gahlot,Jamshedpur,17.81347804332438,True,118.87,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
789,0.049066473000000006,False,28,Cleiton Augusto Oliveira Silva,Bengaluru,28.24075069823747,False,78.77,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
790,0.14022779999999999,False,34,Greg Stewart,Jamshedpur,9.323089616645335,True,144.61,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
791,0.005045558,False,38,Narender Gahlot,Jamshedpur,44.936065693382645,False,100.38,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
792,0.034467883000000005,False,40,Greg Stewart,Jamshedpur,24.57986981251121,False,70.02,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
793,0.006031821000000001,False,45,Laldinliana Renthlei,Jamshedpur,33.36540124140575,False,123.88,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
794,0.024516119000000003,True,48,Cleiton Augusto Oliveira Silva,Bengaluru,15.895911424010892,True,21.4,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
795,0.22481127,False,49,Daniel Chima Chukwu,Jamshedpur,11.47257599669751,True,75.36,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
796,0.044521287,False,50,Mohammad Mobashir Rahman,Jamshedpur,18.9274932307477,False,102.2,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
797,0.071549505,False,8,Suhair Vadakkepeedika,NorthEast United,16.260688792299057,True,140.24,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
798,0.006897541,False,11,Álvaro Vázquez García,Kerala Blasters,36.097229810610116,False,115.43,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
799,0.020039007,False,11,Nishu Kumar Tashni,Kerala Blasters,25.808913189051566,False,64.53,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
800,0.033607543000000004,False,17,Jorge Rolando Pereyra Díaz,Kerala Blasters,24.755201473629732,False,111.07,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
801,0.016599957000000002,False,26,Pragyan Sundar Gogoi,NorthEast United,32.25910724121174,False,84.31,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
802,0.05430773,False,27,Marcelo Leite Pereira,NorthEast United,24.035182545593447,False,93.1,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
803,0.045821045000000005,False,30,Ayush Adhikari,Kerala Blasters,23.853720883753123,False,93.85,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
804,0.005291667,False,30,Hormipam Ruivah,Kerala Blasters,44.17623795662098,False,100.04,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
805,0.06008816,False,36,Mashoor Shereef Thangalakath,NorthEast United,8.905054744357278,True,155.45,Left Foot,Ground,True,Unassisted,Set Piece - Free Kick
806,0.030772228000000002,False,36,Hernán Daniel Santana Trujillo,NorthEast United,28.16185363217414,False,80.81,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
807,0.05927791,False,41,Jeakson Singh Thaunaojam,Kerala Blasters,11.027692415006864,True,30.52,Head,Ground,False,Unassisted,Set Piece - Free Kick
808,0.020403773,False,45,Ayush Adhikari,Kerala Blasters,29.378223227417955,False,78.61,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
809,0.059960246,False,48,Gurjinder Kumar,NorthEast United,12.626955294131678,True,60.59,Head,Ground,False,Unassisted,Set Piece - Free Kick
810,0.0038986949,False,48,Marko Lešković,Kerala Blasters,63.22254344772915,False,94.81,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
811,0.010663114500000001,False,2,Hernán Daniel Santana Trujillo,NorthEast United,30.897249068485042,False,56.62,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
812,0.031355765,False,4,Ayush Adhikari,Kerala Blasters,26.04092932289476,False,80.72,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
813,0.0069966130000000005,False,4,Álvaro Vázquez García,Kerala Blasters,36.68855407344366,False,118.31,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
814,0.07716683,False,7,Suhair Vadakkepeedika,NorthEast United,8.927485648266263,True,138.63,Head,Ground,False,Unassisted,Set Piece - Free Kick
815,0.031623892,False,12,Álvaro Vázquez García,Kerala Blasters,23.809661904361434,True,138.75,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
816,0.053243116,False,15,Adrián Nicolás Luna Retamar,Kerala Blasters,12.773801313626254,True,80.54,Head,Ground,False,Unassisted,Set Piece - Free Kick
817,0.55924773,True,16,Jorge Rolando Pereyra Díaz,Kerala Blasters,3.623534186398684,True,50.6,Head,Ground,False,Unassisted,Set Piece - Free Kick
818,0.008014325000000001,False,27,Suhair Vadakkepeedika,NorthEast United,32.881149614938955,False,134.63,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
819,0.0035248466,True,36,Álvaro Vázquez García,NorthEast United,69.04759228242503,False,80.5,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
820,0.10856938000000001,False,40,Harmanjot Singh Khabra,Kerala Blasters,7.068238818828915,True,25.11,Head,Ground,False,Unassisted,Set Piece - Free Kick
821,0.42680308,False,40,Marko Lešković,Kerala Blasters,6.521502894272144,True,125.64,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
822,0.033491533000000004,False,48,Suhair Vadakkepeedika,NorthEast United,27.375353878991234,False,56.77,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
823,0.05588515,True,50,Mohammed Irshad,NorthEast United,25.312645061312733,False,88.19,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
824,0.26213349999999996,True,8,David Joel Williams,Mumbai City,12.70354281293215,True,91.35,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
825,0.09537205,False,13,Manvir Singh,ATK Mohun Bagan,8.481155581640987,True,142.18,Head,Ground,False,Unassisted,Set Piece - Free Kick
826,0.05903461,False,17,Liston Colaco,ATK Mohun Bagan,26.432744844226832,False,82.39,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
827,0.02740199,False,17,Liston Colaco,ATK Mohun Bagan,24.014162487998615,False,82.34,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
828,0.031508416000000004,False,21,Cássio Gabriel Vilela Ferreira,Mumbai City,24.08318915758459,False,94.76,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
829,0.0956933,False,27,Ashutosh Mehta,ATK Mohun Bagan,14.212670403551893,True,103.84,Head,Ground,False,Unassisted,Set Piece - Free Kick
830,0.027077159000000003,False,28,Bipin Singh Thounajam,Mumbai City,20.248456731316587,False,69.78,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
831,0.10564022,False,29,Rahul Bheke,Mumbai City,8.357032966310468,True,68.96,Head,Ground,False,Unassisted,Set Piece - Free Kick
832,0.09282835,False,29,Rahul Bheke,Mumbai City,9.323089616645328,True,67.29,Head,Ground,False,Unassisted,Set Piece - Free Kick
833,0.011106861,False,30,Manvir Singh,ATK Mohun Bagan,20.223253941935262,False,157.62,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
834,0.07299518,False,31,Ahmed Jahouh,Mumbai City,21.085065804972007,False,105.68,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
835,0.010143306000000001,False,35,Liston Colaco,ATK Mohun Bagan,37.631104156003715,False,71.57,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
836,0.1390429,False,35,David Joel Williams,ATK Mohun Bagan,11.627553482998913,True,116.57,Head,Volley,False,Unassisted,Set Piece - Free Kick
837,0.15228176000000002,False,38,Liston Colaco,ATK Mohun Bagan,11.720068259186895,True,126.67,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
838,0.018649166000000002,False,46,David Joel Williams,ATK Mohun Bagan,30.1081384346492,False,107.59,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
839,0.022100687,False,46,Deepak Tangri,ATK Mohun Bagan,31.108198276338673,False,77.75,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
